Distance measured, Angle measured, Desired Angle, Steering Error, Actuator speed, Forward, Reverse
-12.140839,-6.258602,-7.000000,-0.741398,202.401611,1,0
-12.140839,-6.258602,-7.000000,-0.741398,202.401611,1,0
-12.140839,-6.258602,-7.000000,-0.741398,202.401611,1,0
-12.100098,-6.237600,-7.000000,-0.762400,208.135117,1,0
-12.140839,-6.258602,-7.000000,-0.741398,202.401611,1,0
-12.181580,-6.279604,-7.000000,-0.720396,196.667984,1,0
-12.140839,-6.258602,-7.000000,-0.741398,202.401611,1,0
-12.140839,-6.258602,-7.000000,-0.741398,202.401611,1,0
-12.222321,-6.300606,-7.000000,-0.699394,190.934494,1,0
-12.140839,-6.258602,-7.000000,-0.741398,202.401611,1,0
-12.181580,-6.279604,-7.000000,-0.720396,196.667984,1,0
-12.181580,-6.279604,-7.000000,-0.720396,196.667984,1,0
-12.263062,-6.321608,-7.000000,-0.678392,185.201004,1,0
-12.263062,-6.321608,-7.000000,-0.678392,185.201004,1,0
-12.222321,-6.300606,-7.000000,-0.699394,190.934494,1,0
-12.466797,-6.426634,-7.000000,-0.573366,156.528961,1,0
-12.222321,-6.300606,-7.000000,-0.699394,190.934494,1,0
-12.181580,-6.279604,-7.000000,-0.720396,196.667984,1,0
-12.263062,-6.321608,-7.000000,-0.678392,185.201004,1,0
-12.263062,-6.321608,-7.000000,-0.678392,185.201004,1,0
-12.344574,-6.363628,-7.000000,-0.636372,173.729584,1,0
-12.181580,-6.279604,-7.000000,-0.720396,196.667984,1,0
-12.263062,-6.321608,-7.000000,-0.678392,185.201004,1,0
-12.344574,-6.363628,-7.000000,-0.636372,173.729584,1,0
-12.303833,-6.342626,-7.000000,-0.657374,179.463074,1,0
-12.344574,-6.363628,-7.000000,-0.636372,173.729584,1,0
-12.303833,-6.342626,-7.000000,-0.657374,179.463074,1,0
-12.385315,-6.384630,-7.000000,-0.615370,167.996078,1,0
-12.303833,-6.342626,-7.000000,-0.657374,179.463074,1,0
-12.426056,-6.405632,-7.000000,-0.594368,162.262451,1,0
-12.385315,-6.384630,-7.000000,-0.615370,167.996078,1,0
-12.344574,-6.363628,-7.000000,-0.636372,173.729584,1,0
-12.426056,-6.405632,-7.000000,-0.594368,162.262451,1,0
-12.385315,-6.384630,-7.000000,-0.615370,167.996078,1,0
-12.385315,-6.384630,-7.000000,-0.615370,167.996078,1,0
-12.385315,-6.384630,-7.000000,-0.615370,167.996078,1,0
-12.344574,-6.363628,-7.000000,-0.636372,173.729584,1,0
-12.466797,-6.426634,-7.000000,-0.573366,156.528961,1,0
-12.426056,-6.405632,-7.000000,-0.594368,162.262451,1,0
-12.385315,-6.384630,-7.000000,-0.615370,167.996078,1,0
-12.466797,-6.426634,-7.000000,-0.573366,156.528961,1,0
-12.385315,-6.384630,-7.000000,-0.615370,167.996078,1,0
-12.466797,-6.426634,-7.000000,-0.573366,156.528961,1,0
-12.466797,-6.426634,-7.000000,-0.573366,156.528961,1,0
-12.507538,-6.447636,-7.000000,-0.552364,150.795471,1,0
-12.466797,-6.426634,-7.000000,-0.573366,156.528961,1,0
-12.507538,-6.447636,-7.000000,-0.552364,150.795471,1,0
-12.466797,-6.426634,-7.000000,-0.573366,156.528961,1,0
-12.466797,-6.426634,-7.000000,-0.573366,156.528961,1,0
-12.507538,-6.447636,-7.000000,-0.552364,150.795471,1,0
-12.507538,-6.447636,-7.000000,-0.552364,150.795471,1,0
-12.548279,-6.468638,-7.000000,-0.531362,145.061844,1,0
-12.589020,-6.489640,-7.000000,-0.510360,139.328339,1,0
-12.507538,-6.447636,-7.000000,-0.552364,150.795471,1,0
-12.507538,-6.447636,-7.000000,-0.552364,150.795471,1,0
-12.629761,-6.510642,-7.000000,-0.489358,133.594849,1,0
-12.670502,-6.531644,-7.000000,-0.468356,127.861221,1,0
-12.589020,-6.489640,-7.000000,-0.510360,139.328339,1,0
-12.548279,-6.468638,-7.000000,-0.531362,145.061844,1,0
-12.507538,-6.447636,-7.000000,-0.552364,150.795471,1,0
-12.589020,-6.489640,-7.000000,-0.510360,139.328339,1,0
-12.589020,-6.489640,-7.000000,-0.510360,139.328339,1,0
-12.670502,-6.531644,-7.000000,-0.468356,127.861221,1,0
-12.629761,-6.510642,-7.000000,-0.489358,133.594849,1,0
-12.507538,-6.447636,-7.000000,-0.552364,150.795471,1,0
-12.629761,-6.510642,-7.000000,-0.489358,133.594849,1,0
-12.752014,-6.573663,-7.000000,-0.426337,116.389938,1,0
-12.589020,-6.489640,-7.000000,-0.510360,139.328339,1,0
-12.589020,-6.489640,-7.000000,-0.510360,139.328339,1,0
-12.589020,-6.489640,-7.000000,-0.510360,139.328339,1,0
-12.629761,-6.510642,-7.000000,-0.489358,133.594849,1,0
-12.589020,-6.489640,-7.000000,-0.510360,139.328339,1,0
-12.589020,-6.489640,-7.000000,-0.510360,139.328339,1,0
-12.670502,-6.531644,-7.000000,-0.468356,127.861221,1,0
-12.629761,-6.510642,-7.000000,-0.489358,133.594849,1,0
-12.711273,-6.552661,-7.000000,-0.447339,122.123436,1,0
-12.629761,-6.510642,-7.000000,-0.489358,133.594849,1,0
-12.670502,-6.531644,-7.000000,-0.468356,127.861221,1,0
-12.629761,-6.510642,-7.000000,-0.489358,133.594849,1,0
-12.629761,-6.510642,-7.000000,-0.489358,133.594849,1,0
-12.711273,-6.552661,-7.000000,-0.447339,122.123436,1,0
-12.711273,-6.552661,-7.000000,-0.447339,122.123436,1,0
-12.752014,-6.573663,-7.000000,-0.426337,116.389938,1,0
-12.711273,-6.552661,-7.000000,-0.447339,122.123436,1,0
-12.670502,-6.531644,-7.000000,-0.468356,127.861221,1,0
-12.752014,-6.573663,-7.000000,-0.426337,116.389938,1,0
-12.752014,-6.573663,-7.000000,-0.426337,116.389938,1,0
-12.752014,-6.573663,-7.000000,-0.426337,116.389938,1,0
-12.629761,-6.510642,-7.000000,-0.489358,133.594849,1,0
-12.629761,-6.510642,-7.000000,-0.489358,133.594849,1,0
-12.670502,-6.531644,-7.000000,-0.468356,127.861221,1,0
-12.629761,-6.510642,-7.000000,-0.489358,133.594849,1,0
-12.670502,-6.531644,-7.000000,-0.468356,127.861221,1,0
-12.629761,-6.510642,-7.000000,-0.489358,133.594849,1,0
-12.711273,-6.552661,-7.000000,-0.447339,122.123436,1,0
-12.752014,-6.573663,-7.000000,-0.426337,116.389938,1,0
-12.792755,-6.594665,-7.000000,-0.405335,110.656441,1,0
-12.792755,-6.594665,-7.000000,-0.405335,110.656441,1,0
-12.752014,-6.573663,-7.000000,-0.426337,116.389938,1,0
-12.833496,-6.615667,-7.000000,-0.384333,104.922813,1,0
-12.629761,-6.510642,-7.000000,-0.489358,133.594849,1,0
-12.792755,-6.594665,-7.000000,-0.405335,110.656441,1,0
-12.752014,-6.573663,-7.000000,-0.426337,116.389938,1,0
-12.792755,-6.594665,-7.000000,-0.405335,110.656441,1,0
-12.711273,-6.552661,-7.000000,-0.447339,122.123436,1,0
-12.792755,-6.594665,-7.000000,-0.405335,110.656441,1,0
-12.874237,-6.636669,-7.000000,-0.363331,99.189316,1,0
-12.792755,-6.594665,-7.000000,-0.405335,110.656441,1,0
-12.752014,-6.573663,-7.000000,-0.426337,116.389938,1,0
-12.792755,-6.594665,-7.000000,-0.405335,110.656441,1,0
-12.792755,-6.594665,-7.000000,-0.405335,110.656441,1,0
-12.874237,-6.636669,-7.000000,-0.363331,99.189316,1,0
-12.792755,-6.594665,-7.000000,-0.405335,110.656441,1,0
-12.833496,-6.615667,-7.000000,-0.384333,104.922813,1,0
-12.833496,-6.615667,-7.000000,-0.384333,104.922813,1,0
-12.874237,-6.636669,-7.000000,-0.363331,99.189316,1,0
-12.874237,-6.636669,-7.000000,-0.363331,99.189316,1,0
-12.874237,-6.636669,-7.000000,-0.363331,99.189316,1,0
-12.833496,-6.615667,-7.000000,-0.384333,104.922813,1,0
-12.792755,-6.594665,-7.000000,-0.405335,110.656441,1,0
-12.833496,-6.615667,-7.000000,-0.384333,104.922813,1,0
-12.874237,-6.636669,-7.000000,-0.363331,99.189316,1,0
-12.792755,-6.594665,-7.000000,-0.405335,110.656441,1,0
-12.914978,-6.657671,-7.000000,-0.342329,93.455826,1,0
-12.874237,-6.636669,-7.000000,-0.363331,99.189316,1,0
-12.874237,-6.636669,-7.000000,-0.363331,99.189316,1,0
-12.914978,-6.657671,-7.000000,-0.342329,93.455826,1,0
-12.996460,-6.699675,-7.000000,-0.300325,81.988701,1,0
-12.874237,-6.636669,-7.000000,-0.363331,99.189316,1,0
-12.996460,-6.699675,-7.000000,-0.300325,81.988701,1,0
-12.914978,-6.657671,-7.000000,-0.342329,93.455826,1,0
-12.792755,-6.594665,-7.000000,-0.405335,110.656441,1,0
-12.914978,-6.657671,-7.000000,-0.342329,93.455826,1,0
-12.833496,-6.615667,-7.000000,-0.384333,104.922813,1,0
-12.955719,-6.678673,-7.000000,-0.321327,87.722198,1,0
-12.955719,-6.678673,-7.000000,-0.321327,87.722198,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-12.996460,-6.699675,-7.000000,-0.300325,81.988701,1,0
-12.996460,-6.699675,-7.000000,-0.300325,81.988701,1,0
-12.996460,-6.699675,-7.000000,-0.300325,81.988701,1,0
-12.996460,-6.699675,-7.000000,-0.300325,81.988701,1,0
-12.955719,-6.678673,-7.000000,-0.321327,87.722198,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-12.955719,-6.678673,-7.000000,-0.321327,87.722198,1,0
-12.955719,-6.678673,-7.000000,-0.321327,87.722198,1,0
-12.955719,-6.678673,-7.000000,-0.321327,87.722198,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-12.996460,-6.699675,-7.000000,-0.300325,81.988701,1,0
-12.955719,-6.678673,-7.000000,-0.321327,87.722198,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-12.955719,-6.678673,-7.000000,-0.321327,87.722198,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-12.955719,-6.678673,-7.000000,-0.321327,87.722198,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-12.996460,-6.699675,-7.000000,-0.300325,81.988701,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-12.955719,-6.678673,-7.000000,-0.321327,87.722198,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-12.955719,-6.678673,-7.000000,-0.321327,87.722198,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.200195,-6.804701,-7.000000,-0.195299,53.316666,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-12.955719,-6.678673,-7.000000,-0.321327,87.722198,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.281677,-6.846704,-7.000000,-0.153296,41.849678,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.200195,-6.804701,-7.000000,-0.195299,53.316666,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.200195,-6.804701,-7.000000,-0.195299,53.316666,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.200195,-6.804701,-7.000000,-0.195299,53.316666,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.322418,-6.867707,-7.000000,-0.132293,36.116051,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.037201,-6.720677,-7.000000,-0.279323,76.255203,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.159454,-6.783699,-7.000000,-0.216301,59.050293,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.077942,-6.741679,-7.000000,-0.258321,70.521584,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
-13.118713,-6.762697,-7.000000,-0.237303,64.783791,1,0
